id,title,body_text,url,post_date,author_username,author_id,kudos,views,reply_count,status_key,status_name,conversation_id
13739781,Custom attributes of type dropdown should allow multi-select,"Wherever it is possible to create custom attributes, e.g. files or issues it would be beneficial if the attributes of type dropdown can be configured so that they are either single-select or multi-select. This would allow us to flag issue that belong to multiple areas or categories.",https://forums.autodesk.com/t5/acc-ideas/custom-attributes-of-type-dropdown-should-allow-multi-select/idi-p/13739781,2025-07-25T03:35:17.515-07:00,mike_zettler,13278028,15,247,1,accepted,Gathering Support,13739781
13705329,Request for Notification Enhancement in Forms Module – Autodesk Construction Cloud,"We would like to bring to your attention to a request reported by clients (The Brij & Max Estates) who is actively using the Forms Module in Autodesk Construction Cloud (ACC) for managing quality checklists, safety inspections, and other critical forms . Current Behavior: At present, once a form is initiated by a maker (initiator), email is automatically triggered and sent to all section assignees listed in the form, even before the initial section has been filled and submitted . Additionally, a",https://forums.autodesk.com/t5/acc-ideas/request-for-notification-enhancement-in-forms-module-autodesk/idi-p/13705329,2025-06-30T23:57:02.489-07:00,keshav_matolia,16591701,15,238,1,investigating,Accepted,13705329
13686260,Contract Required Fields based on Type,Make fields within Contracts required base on the Type that is listed. For example: we have purchase orders and subcontracts within the cost module. If the type is subcontracts then all the custom attributes we created for subcontracts would be required.,https://forums.autodesk.com/t5/acc-ideas/contract-required-fields-based-on-type/idi-p/13686260,2025-06-17T13:01:32.076-07:00,lfeliceFLPTD,14291221,15,275,1,investigating,Accepted,13686260
13685874,Assign Smart PDF Forms to Company or Role,This one feels like it would be addressing an oversight rather than an idea or suggestion. Please Autodesk. Allow us to assign smart PDF forms to companies or roles. And while you are fixing that. Please make all companies available in forms if I have selected all project member in the permissions. Ta muchly,https://forums.autodesk.com/t5/acc-ideas/assign-smart-pdf-forms-to-company-or-role/idi-p/13685874,2025-06-17T07:54:29.173-07:00,Grayham_Roper,7948885,15,133,0,accepted,Gathering Support,13685874
13658307,Cancel two step verification,Please provide a method to turn off 2 step verification in PlanGrid. We sometimes have other employees that need to log into projects in PlanGrid and the Verification Code is an issue because we may not have access to the persons email.,https://forums.autodesk.com/t5/acc-ideas/cancel-two-step-verification/idi-p/13658307,2025-05-30T12:09:09.681-07:00,bsnellingALLGB,17468721,15,559,5,accepted,Gathering Support,13658307
13619827,Add notification type - drawings have been approved,"We need notification type in Files: 'documents changed status'. Currently we get notifications if we are part of reviews. Or we can get notification if we subscribe to folder when documents are uploded. But we have a lot of members who want to get notified if drawings got approved. So we need new notification type. Drawings status can be edited to any text per each project (status A, status B, status C, compliant, non compliant etc). So I think solution is to add general notification ´documents ",https://forums.autodesk.com/t5/acc-ideas/add-notification-type-drawings-have-been-approved/idi-p/13619827,2025-05-08T04:04:21.163-07:00,Renata_Rogic01,16272393,15,332,4,accepted,Gathering Support,13619827
13426255,Enhancing Create Transmittal function in ACC to prevent sending of wrong files.,"Problem statement： Users may accidentally send transmittals to the wrong recipients or wrong files or, worse case, send the entire project files out Since transmittals cannot be deleted or void, there stand the danger of unintentionally exposing sensitive information which may result in undesirable consequences. Suggestion 1: Add a 2 step verification or warning notifications that make the user confirm their actions before allowing transmittal to be created when using the Create Transmittal butt",https://forums.autodesk.com/t5/acc-ideas/enhancing-create-transmittal-function-in-acc-to-prevent-sending/idi-p/13426255,2025-04-14T21:45:04.645-07:00,MU-mtoh,10027655,15,163,0,accepted,Gathering Support,13426255
13404385,Geographical coordinates,"Open the possibility of including, in addition to the address described, the geographical coordinates of a reference point of the project. These coordinates would replace the latitude and longitude that generate the location on the map of the ""my projects"" card and also in ""insights""",https://forums.autodesk.com/t5/acc-ideas/geographical-coordinates/idi-p/13404385,2025-04-02T06:13:44.082-07:00,ricardo_trevisan,13679078,15,219,0,accepted,Gathering Support,13404385
13398857,Project specific roles,"It would be nice to have the ability to create project specific roles at the project level. Some client's requirements include specific roles for their projects, so for a project admin to create roles and permissions ad-hoc on a project rather than creating several variations of a role at the account level would be beneficial. This would maintain a tidy account level roles list for the majority of projects, with perhaps another list or attribute to control the ad-hoc roles.",https://forums.autodesk.com/t5/acc-ideas/project-specific-roles/idi-p/13398857,2025-03-30T18:34:55.208-07:00,James_HollowayYXGUE,13391519,15,336,3,accepted,Gathering Support,13398857
13275290,Automatic Filling of Related Attributes from File Names,"When a file is uploaded to a folder with an active naming convention, the system attempts to fill the naming convention from the file name. Unfortunately, only the fields defined for the ""Naming Standard"" are filled. If there are additional ""Related Attributes,"" they are not filled from the file name. Often, the last part of the file name contains the index or revision. This index cannot be part of the naming standard, it must always be manually transferred to the field. It would be great if the",https://forums.autodesk.com/t5/acc-ideas/automatic-filling-of-related-attributes-from-file-names/idi-p/13275290,2025-01-22T00:12:19.747-08:00,Michael-Mair,845984,15,613,6,accepted,Gathering Support,13275290
13259214,Shared File Emails (Anyone with the Link) saved in Correspondence,"When forwarding files directly as an email in Autodesk Docs (see screenshot), it would be helpful if this email could also be saved in the correspondence for later proof. This would ensure that it is clear for future tracking that the email was sent to the respective person, even if the recipient is not added as a member in ACC. Additionally, an alternative solution would be a new function that allows users to directly create and send the link along with the correspondence email. Currently, in C",https://forums.autodesk.com/t5/acc-ideas/shared-file-emails-anyone-with-the-link-saved-in-correspondence/idi-p/13259214,2025-01-13T22:59:14.612-08:00,Michael-Mair,845984,15,345,1,accepted,Gathering Support,13259214
13249279,Selection of Report Templates for Issue Export,"Currently, it is possible to set up custom templates for issue detail reports, where you can define which custom issue fields should be included in the report. However, when selecting issues and exporting them directly, you can only choose between all custom fields or none. It would be very helpful if, during export, you could select a pre-configured report template and use the settings of that template for the export. Proposed Workflow: Select issues Open export function Select report template ",https://forums.autodesk.com/t5/acc-ideas/selection-of-report-templates-for-issue-export/idi-p/13249279,2025-01-08T01:16:05.510-08:00,Michael-Mair,845984,15,399,2,accepted,Gathering Support,13249279
13158584,Adding Notification Frequency: Weekly,"Submitting this request on behalf of the EBA customer. Currently the notification setting options are: Instantly, Hourly, Daily, and Never. The customer looks for an option for Weekly as well.",https://forums.autodesk.com/t5/acc-ideas/adding-notification-frequency-weekly/idi-p/13158584,2024-11-18T15:49:46.629-08:00,lisa.ishihara,6378104,15,272,0,accepted,Gathering Support,13158584
13124318,"Toggle through ""previous"" and ""next"" Submittal without going back to main list page","It would be very helpful if there was a ""previous"" and ""next"" submittal button to toggle through the submittals in order rather than having to back out to the main submittal list and select the next submittal each time. It would be best if it was able to toggle through the filtered main list if a filter was applied. For example, I need to work through tasks in my court, so to filter by Ball in Court, then toggle to the ""next"" in the list would be much faster than going back to the list page to s",https://forums.autodesk.com/t5/acc-ideas/toggle-through-quot-previous-quot-and-quot-next-quot-submittal/idi-p/13124318,2024-11-01T06:00:18.843-07:00,gardinernJWXTW,14104503,15,612,3,accepted,Gathering Support,13124318
13046050,Files (Docs) // Support for 360 Photo viewing,"This is an ACC-specific request off the back of a similar and somewhat popular BIM 360 request. 360 degree Photo Viewer - Autodesk Community The Photos gallery in Build currently has 360 photo viewing support. This is great, but also very limiting. Files in Docs currently does not support 360 photo viewing. This causes many problems and data bottlenecks, especially when mentioned in the same sentence as ACC Apps and other ACC activities. ACC has numerous 3rd party Apps that captures 360 photos f",https://forums.autodesk.com/t5/acc-ideas/files-docs-support-for-360-photo-viewing/idi-p/13046050,2024-09-25T22:15:39.377-07:00,Chad-Smith,528281,15,908,3,accepted,Gathering Support,13046050
13038890,Separate File/Folder permissions ▢View ▢Link ▢Download ▢Modify ▢Create  ▢Delete,"Proposal to Update File/Folder Permissions Current Approach: The existing selection pulldown for permissions will be replaced with granular checkboxes for Read/Write/Create (RWC) options for files and folders. Issue Identified: To manage Revit-Cloud-Workshare files, we currently require Edit permissions, which inadvertently allows the creation of subfolders. Proposed Permission Structure: Files: ▢ View: Web-only access ▢ Link: New feature allowing linking within Revit-Cloud-Workshared models (no",https://forums.autodesk.com/t5/acc-ideas/separate-file-folder-permissions-view-link-download-modify/idi-p/13038890,2024-09-23T09:17:01.010-07:00,GallowayUS_com_RonAllen,15486839,15,312,0,accepted,Gathering Support,13038890
12995586,ACC Insight Dashboard and PDF Issues Report with Built-in Charting Features,"We need BASIC chart features, like Pie Charts, to visually display the number of open and closed issues within the ACC Insight Dashboard and PDF Issues Report. ACC Reports should include diagram, trends for issues based on priority, zone, or issue type. Such reporting enhancements are basic but essential. This is a fundamental feature expected in reporting, yet currently, we are forced to use external software like Microsoft Power BI to achieve this..adding an unnecessary step to an already busy",https://forums.autodesk.com/t5/acc-ideas/acc-insight-dashboard-and-pdf-issues-report-with-built-in/idi-p/12995586,2024-09-02T04:24:53.654-07:00,BIM03_EU,7656798,15,694,1,investigating,Accepted,12995586
12927098,Export Sheets with Asset Markups,"It would be very helpful if assets placed on a sheet could be exported like any other markup. That way we can provide a ""snapshot"" of current progress to stakeholders who may not be apart of our ACC project. Right now the only option is to screen-shot, which results in a low resolution image.",https://forums.autodesk.com/t5/acc-ideas/export-sheets-with-asset-markups/idi-p/12927098,2024-07-29T13:21:55.203-07:00,Jack_Atkinson,12741910,15,612,5,accepted,Gathering Support,12927098
12878321,Smart Folder Visualization: Identifying Empty Folders,Boost efficiency by visually identifying not only completely empty folders but also those containing only subfolders. Applying subtle gray shading or unique icons to these empty folders will benefit users working with predefined existing folder structures.,https://forums.autodesk.com/t5/acc-ideas/smart-folder-visualization-identifying-empty-folders/idi-p/12878321,2024-07-04T04:35:50.049-07:00,TS-Zente,9787216,15,367,4,accepted,Gathering Support,12878321
12829921,Streaming Civil 3D .sid on ACC for Image Quality,"When viewing the xref image directly in Civil 3D on desktop the .sid is a large and dense image which is streamed (Per my troubleshoot with Autodesk). This means the image is constantly regenerating when it is zoomed in and appears high quality. The ACC Docs web viewer doesn't enable streaming, therefore the image is very grainy when zoomed in as it behaves like just a snapshot. This is problematic for my Civil 3D users who are trying to use the ACC platform for its viewing and sharing capabilit",https://forums.autodesk.com/t5/acc-ideas/streaming-civil-3d-sid-on-acc-for-image-quality/idi-p/12829921,2024-06-10T06:54:18.162-07:00,Garret_Meierbachtol,3014798,15,498,1,accepted,Gathering Support,12829921
12543209,Enable RFIs deadline to be set for working days as well as calendar days,"Enable RFIs deadline to be set for working days as well as calendar days. Currently we're only able to set calendar days, whereas in the Review workflow there's an option to also select 'working days' to exclude weekends. Thanks",https://forums.autodesk.com/t5/acc-ideas/enable-rfis-deadline-to-be-set-for-working-days-as-well-as/idi-p/12543209,2024-02-06T03:33:23.747-08:00,Ryan_Holland_LDP,13009405,15,1201,4,accepted,Gathering Support,12543209
12540779,Complete real BIM workflow and save huge time and bugs,"Design teams today are obliged to export in pdf and reload this pdf set in Docs to send to review process. The idea is to integreate pdf creation directly to bim process saving this timeconsuming and no bim task, to develop this idea Ipropose to take advantage of design collaboration product sets please see attached PNG explination file this idea. additionally this workflow solve known markups bugs that exist when used in a pdf, because now used native revit sheets to do markups 1.-if add new pa",https://forums.autodesk.com/t5/acc-ideas/complete-real-bim-workflow-and-save-huge-time-and-bugs/idi-p/12540779,2024-02-05T02:51:06.761-08:00,luis.arnedo5QA2S,12795973,15,386,0,accepted,Gathering Support,12540779
13973167,Connection between MS Copilot/MS Teams Transcript and ACC Build MOM,Ability for ACC Build Minutes of Meeting to be generated automatically by connecting MS Copilot/MS Teams Transcript or by Autodesk AI taking the minutes.,https://forums.autodesk.com/t5/acc-ideas/connection-between-ms-copilot-ms-teams-transcript-and-acc-build/idi-p/13973167,2026-01-12T00:24:38.395-08:00,byrnie,6746,14,92,0,accepted,Gathering Support,13973167
13964856,Holding area : notification when file come,"Hello, Using a naming convention is highly effective. When a file does not comply with this convention, it is placed in a Holding Area . Request: Currently, no notifications are sent when a file is moved to the Holding Area. It would be beneficial to introduce a notification process so that relevant users are informed as soon as a file enters this area, enabling faster review and resolution.",https://forums.autodesk.com/t5/acc-ideas/holding-area-notification-when-file-come/idi-p/13964856,2026-01-05T06:55:50.625-08:00,olivierbayle4523,1228169,14,74,0,accepted,Gathering Support,13964856
13940349,Project Admin Settings - Create Custom Attributes,"At the University of Florida, we have a need to track custom attribute data at the project level. This data would be helpful for inclusion on project dashboards and account-level dashboards. I kindly suggest that Autodesk allow users to create custom attributes that can be managed by project administrators through the Project Settings page and via the API. It would be especially helpful if these custom attributes could be created on the project templates.",https://forums.autodesk.com/t5/acc-ideas/project-admin-settings-create-custom-attributes/idi-p/13940349,2025-12-10T13:49:30.833-08:00,jlchase,17703737,14,85,0,accepted,Gathering Support,13940349
13888078,Allow setting a saved Viewpoint as the default start view in Autodesk Construction Cloud,"It would be extremely helpful to have the ability to define a specific saved Viewpoint as the default start view when opening a model in Autodesk Construction Cloud (ACC). Currently, the ""Set current view as home"" option only applies to the current session and resets after closing the viewer. Suggested functionality: - Allow project admins or model authors to assign a saved Viewpoint as the default view for all users - This default view should load automatically every time the model is opened in",https://forums.autodesk.com/t5/acc-ideas/allow-setting-a-saved-viewpoint-as-the-default-start-view-in/idi-p/13888078,2025-11-09T23:11:01.970-08:00,danny_multhoppCAJXB,15438136,14,114,0,accepted,Gathering Support,13888078
13845266,Add Account Level Activity Logging,Add Autodesk account activity logging so account admins can see all admin activity at the account level.,https://forums.autodesk.com/t5/acc-ideas/add-account-level-activity-logging/idi-p/13845266,2025-10-09T07:32:34.889-07:00,ljandreychuk_pcl_com,2860572,14,127,0,accepted,Gathering Support,13845266
13817605,Markup should only be visible in the version where it was added.,"Currently, markup added in older versions can still be seen in newer versions. However, this causes confusion because it's unclear which version of the document the markup was added to. Is it possible to make markup within a document visible only in the version where it was added?",https://forums.autodesk.com/t5/acc-ideas/markup-should-only-be-visible-in-the-version-where-it-was-added/idi-p/13817605,2025-09-19T02:16:31.730-07:00,ak-isa,14975356,14,255,2,accepted,Gathering Support,13817605
13817346,Bring Browser Viewer Functionality in Line with Mobile App (Especially Sections Tool),"I’ve noticed a significant difference between the way the viewer works in the mobile app compared to the browser version. The mobile app offers a much smoother and more user-friendly experience, especially when working with the Sections tool . In the mobile app, creating and adjusting sections feels intuitive and efficient — for example, the simple arrow interface makes it easy to cut through models. In contrast, the browser viewer feels less polished and harder to use for the same tasks. In oth",https://forums.autodesk.com/t5/acc-ideas/bring-browser-viewer-functionality-in-line-with-mobile-app/idi-p/13817346,2025-09-18T22:58:34.537-07:00,kleinnagelvoort,8468399,14,175,0,accepted,Gathering Support,13817346
13791289,Able to copy folders in ACC,Please allow copying of folders on ACC and not limited to files only.,https://forums.autodesk.com/t5/acc-ideas/able-to-copy-folders-in-acc/idi-p/13791289,2025-09-01T04:24:19.868-07:00,cliford_arellano,16098937,14,160,2,accepted,Gathering Support,13791289
13763021,ACC Build Feature Idea - Feedback in Meeting Minutes,"In many projects, meeting minutes capture the “what” but not always the follow-up “so what.” Right now, if someone needs to respond to an action item — with clarifications, updates, or revised drawings — that conversation often happens over email, leaving the ACC record incomplete. A simple solution? Allow stakeholders to post feedback or responses directly in the Meeting Minutes item, complete with file attachments, and have these entries visually separated in a different colour. This could wor",https://forums.autodesk.com/t5/acc-ideas/acc-build-feature-idea-feedback-in-meeting-minutes/idi-p/13763021,2025-08-11T12:08:39.546-07:00,Matthew_Franklin,11928538,14,129,0,accepted,Gathering Support,13763021
13762991,Default CC people in cost when sending contracts/invoices/etc.,"Each time we send a contract we have to manually CC people and remember to do that. We want to be able to set default people for the CC line so we only have to set this up once. If we forget to CC someone on a contract, we don’t get the information we need to people that need it and it slows workflows. We are manually copying people.",https://forums.autodesk.com/t5/acc-ideas/default-cc-people-in-cost-when-sending-contracts-invoices-etc/idi-p/13762991,2025-08-11T11:39:03.943-07:00,fmurrayREAEN,15655472,14,202,1,accepted,Gathering Support,13762991
13761528,Advanced Document Tracking & Reporting in ACC Docs / Insight Builder,"We are extensively using Autodesk Construction Cloud (ACC) across multiple large-scale construction projects for complete document and workflow management. While ACC provides a strong foundation, we have observed critical gaps in document tracking and reporting capabilities that significantly impact efficiency, especially when managing multiple projects. Current Challenges: Lack of visibility for documents linked to Reviews: In Insight Builder or Reports, there is currently no option to view whi",https://forums.autodesk.com/t5/acc-ideas/advanced-document-tracking-amp-reporting-in-acc-docs-insight/idi-p/13761528,2025-08-10T06:20:37.015-07:00,keshav_matolia,16591701,14,241,0,accepted,Gathering Support,13761528
13756980,Add Asset Notifications,"Add notifications for Asset activity, including asset creation, status changes and editing with the ability to control which users receive notifications. This would improve efficiency on projects that use Asset progressing.",https://forums.autodesk.com/t5/acc-ideas/add-asset-notifications/idi-p/13756980,2025-08-06T15:00:37.527-07:00,ljandreychuk_pcl_com,2860572,14,109,0,accepted,Gathering Support,13756980
13756384,Meeting Attendance Reporting,"Would like to be able to run reports on meeting attendance. Have it contain, at minimum - meeting name, meeting date, attendees name, attendees' company, attendance status (absent or present).",https://forums.autodesk.com/t5/acc-ideas/meeting-attendance-reporting/idi-p/13756384,2025-08-06T07:51:25.065-07:00,lbecerra2CRU5,17752509,14,171,0,accepted,Gathering Support,13756384
13756186,Add a subject line when sharing a file,"When a file is shared through the ACC Browser, the recipient receives an email where the subject line reads the name of the project and states that someone has shared a certain number of items. In our case, we receive several files from ACC users on a daily basis. It would be useful if there was the option to add a subject line when sharing a file. This will allow us to add more details about the file being shared. When we receive the email, the subject containing information about the file bein",https://forums.autodesk.com/t5/acc-ideas/add-a-subject-line-when-sharing-a-file/idi-p/13756186,2025-08-06T05:47:57.626-07:00,aishwariyad,17555419,14,213,2,accepted,Gathering Support,13756186
13748881,Meeting Minutes Content Search,"Currently, the meeting minutes module does not have the ability to search for content withing multiple Minutes/agenda. I would like to see this functionality as it would help us with finding when things were referenced in the past, and also legally during the discovery phase.",https://forums.autodesk.com/t5/acc-ideas/meeting-minutes-content-search/idi-p/13748881,2025-07-31T13:00:48.989-07:00,ljandreychuk_pcl_com,2860572,14,156,2,accepted,Gathering Support,13748881
13744280,Show assets in Model Coordination aggregated 3D view,"When creating assets from multi-discipline models, it would be highly beneficial to view the colored assets in a unified 3D view within the aggregated Model Coordination 3D view. This capability would provide project or BIM managers with a quick and comprehensive overview of all disciplines across different federated models—without the need to switch between individual models. It streamlines the process of checking and tracking asset status and progress in a single, cohesive 3D view. #STRABAG",https://forums.autodesk.com/t5/acc-ideas/show-assets-in-model-coordination-aggregated-3d-view/idi-p/13744280,2025-07-29T02:56:31.791-07:00,saed.alsayed-ahmad,10991838,14,846,2,accepted,Gathering Support,13744280
13737102,Feature Enhancement Request – Visual Image Support in Meeting Minutes,"Currently, while it's possible to attach files to meeting minute items in Autodesk Build, these attachments are stored in a way that does not display visually within the published meeting minutes. This results in reduced clarity and less effective communication, especially when visual context (e.g., annotated screenshots or site photos) is critical to the discussion. Feature Request: Enable the ability to paste (Ctrl+V) or drag-and-drop images directly into the body of a Meeting Minute item, sim",https://forums.autodesk.com/t5/acc-ideas/feature-enhancement-request-visual-image-support-in-meeting/idi-p/13737102,2025-07-23T09:50:02.919-07:00,Matthew_Franklin,11928538,14,212,2,accepted,Gathering Support,13737102
13698143,Export Overlay,"I would like to be able to Export overlayed sheets to a PDF. Currently, when you click Compare, it will show the 2 overlayed documents but there is no way of exporting the overlay to a PDF. The exporting of overlayed sheets was an available feature on PlanGrid, but there is no option for exporting the overlays in Autodesk. Your help is appreciated!",https://forums.autodesk.com/t5/acc-ideas/export-overlay/idi-p/13698143,2025-06-25T10:10:20.690-07:00,rmengesha,17586052,14,359,1,accepted,Gathering Support,13698143
13689844,Indicate Use Tax on Invoice,Our tax team reviews each invoice and indicates the use tax by line item for each different vendor. Currently there is no way to specify the use tax by line item in the invoice section.,https://forums.autodesk.com/t5/acc-ideas/indicate-use-tax-on-invoice/idi-p/13689844,2025-06-19T12:56:58.381-07:00,dorothy_shih,17561924,14,352,6,accepted,Gathering Support,13689844
13678544,Add electronic signature within mark ups,The Ability to add a signature to a file within mark ups to allow an item to be signed within a review workflow.,https://forums.autodesk.com/t5/acc-ideas/add-electronic-signature-within-mark-ups/idi-p/13678544,2025-06-12T03:53:50.943-07:00,william_anthonyRNYHZ,15880602,14,251,2,accepted,Gathering Support,13678544
13678522,"Request for ""Description"" attribute to be used as part of Naming Standard","When uploading files in Docs into folders with enforced Naming Standard ""Description"" attribute does not come up which means we need to add Description to all uploaded files manually after the upload of files. This would be very time consuming and not practical. As we were unable to add Description to naming standard because its built-in ACC attribute, we created new attribute ""TITLE"" and added it to our Naming Standard(s) as related attribute. This mean that it comes up when uploading files int",https://forums.autodesk.com/t5/acc-ideas/request-for-quot-description-quot-attribute-to-be-used-as-part/idi-p/13678522,2025-06-12T03:40:29.072-07:00,martina_rusnakova-buntingL5NE3,16101450,14,208,1,accepted,Gathering Support,13678522
13665897,Handover to Organize Submittals by Spec Number/Section not ID,"Both As-Built Exporter and Handover package Submittals up in the order of the non-editable Submittal ID number. Handover should group the Submittals, not just by type, but then by Spec Section. I don't need a Warranty piece for an HVAC next to a Lighting Panel - I need them based on their sections so maintenance teams and stakeholders can accurately and effectively get to one they need.",https://forums.autodesk.com/t5/acc-ideas/handover-to-organize-submittals-by-spec-number-section-not-id/idi-p/13665897,2025-06-04T07:52:31.969-07:00,andrell.laniewicz,7119040,14,196,1,accepted,Gathering Support,13665897
13652644,Request for Customizable Email Templates for Issue Notifications,"I would like to customize the text of the emails sent for issue notifications. Currently, when an assignee is assigned to an issue, an email is sent, but the text is not suitable for customers. It would be helpful if we could add a template option to customize the email content.",https://forums.autodesk.com/t5/acc-ideas/request-for-customizable-email-templates-for-issue-notifications/idi-p/13652644,2025-05-27T19:30:52.597-07:00,yuya.hirakawaS7HEJ,11974854,14,196,1,accepted,Gathering Support,13652644
13652641,Request for Customizable Issue Marker Colors,"I would like to change the color of the issue markers. Currently, they are orange pins, but it would be helpful if we could set them to different colors like red or blue depending on their importance.",https://forums.autodesk.com/t5/acc-ideas/request-for-customizable-issue-marker-colors/idi-p/13652641,2025-05-27T19:29:18.280-07:00,yuya.hirakawaS7HEJ,11974854,14,168,0,accepted,Gathering Support,13652641
13634415,Submittal Spec Section Auto populate,"Currentl,y you auto populate the spec section in the specification module. The specification module does not sync with the submittal. I would have to enter the one-by-one spec section in the submittal. Submittals and spec sections should sync with each other.",https://forums.autodesk.com/t5/acc-ideas/submittal-spec-section-auto-populate/idi-p/13634415,2025-05-16T10:29:23.681-07:00,jasmineb_lovett,15795495,14,547,7,accepted,Gathering Support,13634415
13631598,Measurements in the issue thumbnail in Model Coordination,"It would be helpful for usability if annotations like measurements are saved in the issue thumbnail when creating an issue from clash in Model Coordination. Currently, only the line of the distance is saved without numbers.",https://forums.autodesk.com/t5/acc-ideas/measurements-in-the-issue-thumbnail-in-model-coordination/idi-p/13631598,2025-05-15T02:23:53.308-07:00,magdalena_baster,15029855,14,200,1,accepted,Gathering Support,13631598
13607813,Build Meetings - Navigation through meeting minutes,"When we are writing meeting minutes, main view keeps on 'jumping' to the top any time when we click anywhere. Can you please remove this bug and allow us to scroll through meeting minutes window normally, like we would in pdf window. This breaks meeting dynamic and disturbs our work.",https://forums.autodesk.com/t5/acc-ideas/build-meetings-navigation-through-meeting-minutes/idi-p/13607813,2025-04-30T07:58:55.097-07:00,Renata_Rogic01,16272393,14,450,5,needs_info,Implemented,13607813
13436696,Better Filters for File selection during adding files to Handover,"We use attributes in Autodesk Docs during the project phase. So it is very important for us that the filtering options from Autodesk Docs are available when adding files to the handover. Searching only by file name is often very difficult because, due to naming standards and versioning, many pieces of information are not included in the file name or folder structure but only in the designated attributes.",https://forums.autodesk.com/t5/acc-ideas/better-filters-for-file-selection-during-adding-files-to/idi-p/13436696,2025-04-21T22:07:16.442-07:00,Michael-Mair,845984,14,156,0,accepted,Gathering Support,13436696
13432626,Need a way to know when Shared Links expire,"Short of setting a custom attribute that most users won't fill out, how can we tell when a Shared Link will expire? It would also be helpful to get a report of who shared it, when, and then when the link expires in one place. Project Activity kind of works, but only for 30 days and if you have a link valid for 90 days, at some point the creation date will change and I do not want to have to hunt every 30/31 days for this information.",https://forums.autodesk.com/t5/acc-ideas/need-a-way-to-know-when-shared-links-expire/idi-p/13432626,2025-04-18T06:34:10.944-07:00,andrell.laniewicz,7119040,14,282,1,accepted,Gathering Support,13432626
13417251,Account admin project list - search by project number,Feature request: Ability to search by project number while in account admin project list. Currently the only option is search by project name. @mark.kingCNGDL @matt.docter,https://forums.autodesk.com/t5/acc-ideas/account-admin-project-list-search-by-project-number/idi-p/13417251,2025-04-09T09:11:44.006-07:00,lilinskiy,17222728,14,216,1,accepted,Gathering Support,13417251
13384872,Markups: Filter files by markups,"If a document has markups, I can see that in the markup column. I am not able to filter this colum like the other ones. Also the option to only show files with markups or only export files with markups is missing.",https://forums.autodesk.com/t5/acc-ideas/markups-filter-files-by-markups/idi-p/13384872,2025-03-22T06:04:05.843-07:00,HackneMa,7326601,14,266,1,accepted,Gathering Support,13384872
13328231,Implement the functionality to create folder shortcuts within other folders in ACC-DOCS,"In our project, we have a folder structure that includes various contracts and a central management folder for all contracts. In the contract management folder, we need to have links (shortcuts) to all the specific contract folders. This will facilitate quick and organized access to documents related to each contract. Example of Folders Structure: 00-Management -----01-Letters ----------01-Contract01 ---------------01-Letters --------------------01-Letters(Shortcut) --------------------(Other ma",https://forums.autodesk.com/t5/acc-ideas/implement-the-functionality-to-create-folder-shortcuts-within/idi-p/13328231,2025-02-19T08:10:38.098-08:00,francisco.fondaJGAAN,6320674,14,3589,7,accepted,Gathering Support,13328231
13281666,New Stamp Feature allow to push through publish to sheets,"To help with our workflow it would be nice if the approval stamp was allowed to be pushed in with the publish of sheets. Markups are not pushed through but stamps should be allowed. We have a review folder once the document is reviewed it is stamped and sent to a IFC folder then from there it is published. The IFC folder retains the stamp applied during the review but is lost once published to sheets. Maybe this is not the intended workflow, if not explain, but with this workflow the printable s",https://forums.autodesk.com/t5/acc-ideas/new-stamp-feature-allow-to-push-through-publish-to-sheets/idi-p/13281666,2025-01-25T08:16:19.111-08:00,DJFore,428645,14,1557,2,accepted,Gathering Support,13281666
13115557,Request Permission to ACC Project,"There needs to be a Request Access to Project interface. When new team members need to be added to a project, they should be able to follow a link to the project and request permissions from the project admins.",https://forums.autodesk.com/t5/acc-ideas/request-permission-to-acc-project/idi-p/13115557,2024-10-29T08:03:47.648-07:00,curtisridenour,7976209,14,264,0,accepted,Gathering Support,13115557
13071539,Schedule & Primavera P6 - Physical % Complete,"We do our scheduling program in P6 and then upload it into ACC Schedule once a week but the ""% complete"" column does not correlate to ""Physical % complete"" and I already know it only translates ""Duration % complete"" correctly. The reason why we are and want to use the Physical option is we can write the percentage manually, but the Duration option is a fixed formula with respect to current date, start date and finish date. My feature request is: Is it possible to add the usage of ""Physical % com",https://forums.autodesk.com/t5/acc-ideas/schedule-amp-primavera-p6-physical-complete/idi-p/13071539,2024-10-08T05:55:17.732-07:00,Dyrmundur_Helgi,14051819,14,754,6,accepted,Gathering Support,13071539
12888905,PowerBI dashboard for de RFI | Days overdue,"Hi, We are using the Data connector (insight) from ACC to create PowerBI dashboard for de RFI. One specific dashboard we are trying to create is days overdue. Our calculation is: As the RFI is created day overdue starts because we should close all RFI within 24 hours (excluding weekends and holyday’s). and when the RFI is closed, it should stop counting. Our formula is: Days Overdue = if(ISBLANK(rfis_rfis[closed_at]), NETWORKDAYS(rfis_rfis[created_at],TODAY()), (NETWORKDAYS(rfis_rfis[created_at]",https://forums.autodesk.com/t5/acc-ideas/powerbi-dashboard-for-de-rfi-days-overdue/idi-p/12888905,2024-07-10T05:25:14.066-07:00,equito.depalm2LTQF,12947104,14,683,2,accepted,Gathering Support,12888905
